placement_id,location_id,job_family,supervisory_organisation_id,placement_supervisor_id,placement_supervisor_name,length_in_days,week_index,placement_format_id,company_name,school_year_min,school_year_max
0124419,0000008,Legal,0376021,0855880,Elizabeth Gilbert,5,48,3,Lloyds Banking Group,12,12
0431169,0000001,Data Science,0754865,0790270,James Johnson,4,48,2,Lloyds Banking Group,13,13
0475800,0000008,Quality Engineering,0867595,0883876,Wendy Wright,4,4,2,Lloyds Banking Group,11,11
0690997,0000007,Private Equity,0381956,0860021,Charles Reynolds,4,36,2,Lloyds Banking Group,10,10
0888585,0000004,Data Science,0081273,0041539,Fernando Rodriguez,2,32,3,Lloyds Banking Group,12,12
0939099,0000002,Risk Modelling & Analytics,0061757,0863260,Erin Tucker,4,6,2,Lloyds Banking Group,10,11
0022015,0000003,Risk & Control,0548650,0809955,Dr. Mathew Payne,5,4,3,Lloyds Banking Group,13,13
0805989,0000007,Private Equity,0081350,0894860,Jon Olson,4,31,1,Lloyds Banking Group,11,11
0200555,0000003,"Resilience, Security & Intelligence",0582421,0623087,Wanda Rivers,5,5,2,Lloyds Banking Group,11,11
0465684,0000006,Treasury,0411034,0768586,Tiffany Perry,5,1,2,Lloyds Banking Group,13,13
0300768,0000003,Client Development,0732496,0773424,Kristen Torres,5,48,2,Lloyds Banking Group,12,12
0873161,0000008,Regulated Insurance,0886802,0027287,David Newman,2,10,2,Lloyds Banking Group,11,11
0370710,0000002,Customer Banking,0493222,0080278,Robin Brown MD,5,36,2,Lloyds Banking Group,13,13
0980081,0000004,Communications,0087487,0638751,Ashley Frazier,5,11,2,Lloyds Banking Group,10,10
0076912,0000007,Sourcing,0972535,0980023,Elizabeth Smith,2,11,2,Lloyds Banking Group,10,11
0756580,0000001,Brands & Marketing,0197758,0715850,Jose Kelly,4,42,2,Lloyds Banking Group,10,11
0026298,0000008,Market Risk,0515013,0471809,David Miller MD,2,30,2,Lloyds Banking Group,13,13
0609355,0000007,Relationship Management Motor,0562409,0452389,Anthony Bartlett,4,25,2,Lloyds Banking Group,11,11
0061716,0000002,Markets Trading,0184074,0231451,Diane Summers,5,5,2,Lloyds Banking Group,10,11
0429066,0000002,Portfolio Analytics,0554030,0856250,Whitney Castillo,2,31,2,Lloyds Banking Group,11,11
0309835,0000005,Regulated Insurance,0280654,0483106,Raymond Frazier,2,41,1,Lloyds Banking Group,13,13
0969582,0000004,Agile Method,0344007,0937733,Kristen Kelly,3,28,2,Lloyds Banking Group,13,13
0757054,0000002,Business Intelligence & Analytics,0354804,0690901,Meagan Bryant,4,25,2,Lloyds Banking Group,10,11
0483337,0000003,Risk Modelling & Analytics,0982703,0372548,Stephen Snyder,5,29,2,Lloyds Banking Group,10,10
0966627,0000007,"Resilience, Security & Intelligence",0611393,0990039,Willie Miles,4,35,2,Lloyds Banking Group,10,10
0646486,0000005,Market Risk,0835124,0277209,Shawn Stephenson,2,38,2,Lloyds Banking Group,12,12
0143272,0000004,Brands & Marketing,0350556,0240677,Dr. Janet Peterson DVM,4,46,3,Lloyds Banking Group,11,11
0215236,0000006,Relationship Management Motor,0715407,0042627,Morgan Richardson,2,31,3,Lloyds Banking Group,13,13
0162288,0000001,Client Development,0363540,0021688,Samantha Compton,4,50,2,Lloyds Banking Group,12,12
0879696,0000003,Financial Risk,0892163,0329484,Jessica Valenzuela,2,52,2,Lloyds Banking Group,10,11
0977029,0000001,Data Engineering,0753168,0418663,Joseph Pena,3,47,2,Lloyds Banking Group,12,13
0905056,0000002,Service Engineering,0177524,0152626,Jill Wilson,5,14,2,Lloyds Banking Group,10,11
0330317,0000004,Treasury,0512541,0850419,Jessica Adams,4,49,1,Lloyds Banking Group,13,13
0875358,0000007,Solution Architecture,0057102,0870209,Casey Malone,4,15,2,Lloyds Banking Group,10,11
0500905,0000008,DevOps Engineering,0217985,0728007,Cindy Alvarez,4,26,2,Lloyds Banking Group,10,11
0488617,0000001,Commercial Client Products,0094043,0631472,Joseph Medina,4,12,2,Lloyds Banking Group,10,10
0462357,0000002,Credit Workout & Recoveries,0214838,0332112,Lisa Shah,2,26,2,Lloyds Banking Group,12,12
0286211,0000007,Wealth Banking,0151873,0504327,Larry Woods PhD,5,4,2,Lloyds Banking Group,10,11
0530638,0000005,Property Maintenance,0916502,0410846,Teresa Larson,3,25,2,Lloyds Banking Group,11,11
0739499,0000003,Market Risk,0212884,0153713,Nathan Green,3,29,3,Lloyds Banking Group,10,10
0521320,0000008,Client Development,0294830,0523278,Corey Fritz,3,50,2,Lloyds Banking Group,10,10
0569052,0000004,Sourcing,0612212,0354547,Sara Myers,2,12,2,Lloyds Banking Group,10,10
0092816,0000003,Investment Customer Services,0042427,0066908,Jason Sanchez,3,27,2,Lloyds Banking Group,10,10
0609862,0000004,Audit,0643168,0850944,Brittany Mccall,5,22,2,Lloyds Banking Group,13,13
0899201,0000007,Solution Architecture,0218542,0958923,Anthony Wilson,4,18,2,Lloyds Banking Group,10,10
0222808,0000008,Retail Credit,0476184,0187223,Sharon Horne,5,18,2,Lloyds Banking Group,10,10
0672152,0000006,Client Development,0101974,0290237,Joshua Stewart,2,9,2,Lloyds Banking Group,12,13
0333139,0000008,Portfolio Analytics,0924478,0890870,Yolanda Atkins,4,10,2,Lloyds Banking Group,10,10
0842178,0000001,Risk & Control,0488278,0325818,Christopher Johnson,3,9,2,Lloyds Banking Group,12,12
0012111,0000006,DevOps Engineering,0012172,0411290,Luis Trujillo,3,26,2,Lloyds Banking Group,11,11
0007127,0000004,Commercial Client Products,0597013,0659382,Katherine Banks,3,1,3,Lloyds Banking Group,10,11
0441435,0000005,Wealth Banking,0037682,0989421,Joanna Martinez,2,6,2,Lloyds Banking Group,12,13
0919219,0000002,Data Engineering,0185174,0386495,Margaret Yang,2,45,2,Lloyds Banking Group,11,11
0668813,0000006,Software Engineering,0079253,0526880,Rebecca Hernandez,3,39,2,Lloyds Banking Group,12,12
0683158,0000008,Service Engineering,0529773,0462265,Andrew Reyes,5,2,2,Lloyds Banking Group,10,11
0957357,0000001,Wealth Banking,0269700,0123667,Jacob Hill,4,13,1,Lloyds Banking Group,13,13
0413671,0000001,Service Engineering,0816289,0708648,Kayla Roberts,4,30,2,Lloyds Banking Group,10,11
0420964,0000008,Communications,0381406,0623642,Erin Mcintyre,2,43,2,Lloyds Banking Group,12,12
0722701,0000006,Finance,0068626,0718135,Emily Gibson,2,15,2,Lloyds Banking Group,11,11
0286932,0000004,Technology,0680298,0230408,Lauren Riley,3,14,2,Lloyds Banking Group,10,11
0888441,0000007,Audit,0434816,0937634,Katherine Anderson,2,42,2,Lloyds Banking Group,10,10
0660323,0000004,DevOps Engineering,0288995,0928653,Ryan Adams,5,13,2,Lloyds Banking Group,13,13
0766299,0000005,Markets Trading,0313760,0975002,Maurice Jenkins,2,26,2,Lloyds Banking Group,11,11
0794085,0000003,Portfolio Analytics,0674888,0456413,William Heath,2,39,2,Lloyds Banking Group,11,11
0919915,0000001,Commercial Client Products,0030144,0363948,Brian Middleton,2,39,1,Lloyds Banking Group,13,13
0169462,0000002,Data Management & Ethics,0654084,0510794,Michael Moreno MD,5,38,2,Lloyds Banking Group,13,13
0285331,0000007,Client Development,0222297,0023511,Sally Anderson,4,3,3,Lloyds Banking Group,13,13
0671728,0000007,Customer Banking,0572374,0366519,Jessica Reed,2,36,2,Lloyds Banking Group,10,11
0516381,0000005,Finance,0193172,0388991,Amy Joseph,2,7,2,Lloyds Banking Group,12,12
0972955,0000003,Infrastructure Engineering,0399480,0452055,Sarah Olson,5,1,2,Lloyds Banking Group,11,11
0509944,0000008,Relationship Management Motor,0790022,0878432,Scott Santos,3,40,2,Lloyds Banking Group,13,13
0005093,0000001,Technology Service Support,0529421,0252375,James Cooke,2,50,2,Lloyds Banking Group,11,11
0909887,0000002,Risk & Control,0521911,0977667,Angela Wilkins,5,43,2,Lloyds Banking Group,12,13
0099107,0000008,Quality Engineering,0420638,0430004,Stephanie Stewart,5,26,2,Lloyds Banking Group,12,13
0566532,0000003,Actuary Qualified,0894229,0591508,Leslie Sanchez,2,27,2,Lloyds Banking Group,13,13
0065907,0000007,Cyber Security,0819538,0693388,Brian Hall,4,13,2,Lloyds Banking Group,10,10
0004675,0000007,Financial Risk,0268068,0290237,Joshua Stewart,2,12,2,Lloyds Banking Group,10,11
0247456,0000008,Technology,0536296,0773424,Kristen Torres,2,25,2,Lloyds Banking Group,13,13
0901883,0000003,Risk Modelling & Analytics,0628476,0354986,Caitlin Johnson,4,35,2,Lloyds Banking Group,12,13
0787016,0000004,Relationship Management Motor,0426030,0772119,Nathan Reed,2,29,2,Lloyds Banking Group,13,13
0825282,0000005,Infrastructure Engineering,0413021,0277209,Shawn Stephenson,2,19,2,Lloyds Banking Group,12,12
0027176,0000005,Mortgages,0722536,0055435,Mark Holmes,2,4,1,Lloyds Banking Group,12,12
0623462,0000008,Audit,0285195,0068241,Reginald Figueroa,4,42,3,Lloyds Banking Group,10,11
0785270,0000008,Technology,0858805,0996100,Melinda Fuentes,2,26,1,Lloyds Banking Group,11,11
0480533,0000005,Treasury,0679073,0966776,Patrick Torres,3,25,2,Lloyds Banking Group,12,12
0769819,0000005,Client Development,0313267,0114299,Craig Johnson,3,8,2,Lloyds Banking Group,11,11
0707665,0000008,Supplier Management,0258499,0180364,Maria Reynolds,2,34,2,Lloyds Banking Group,13,13
0436642,0000003,Technology Service Management,0660824,0840174,Stefanie Francis,5,44,2,Lloyds Banking Group,12,13
0710965,0000003,Client Development,0105512,0258942,Taylor Harrington,5,2,2,Lloyds Banking Group,10,11
0731342,0000008,Property Maintenance,0638061,0630227,Lori Miller,4,9,2,Lloyds Banking Group,13,13
0911771,0000001,Software Engineering,0452989,0114299,Craig Johnson,3,29,1,Lloyds Banking Group,11,11
0875140,0000006,Data Science,0078959,0074313,Ashley Edwards,2,44,1,Lloyds Banking Group,11,11
0024733,0000002,Customer Products,0744629,0057196,Carrie Leblanc,3,3,2,Lloyds Banking Group,13,13
0163627,0000007,Cyber Security,0165444,0496273,Christopher Rodriguez,4,18,2,Lloyds Banking Group,12,13
0771432,0000007,Security Engineering,0429328,0774997,Anthony Levine,4,24,2,Lloyds Banking Group,12,12
0950466,0000008,Sourcing,0629775,0751352,Andrew Underwood,3,6,2,Lloyds Banking Group,13,13
0723245,0000002,"Resilience, Security & Intelligence",0308411,0684274,Brandon Gray,3,52,2,Lloyds Banking Group,11,11
0332904,0000005,Quality Engineering,0923892,0514159,Kathryn Cox,2,43,3,Lloyds Banking Group,10,11
0526727,0000001,Security Engineering,0957074,0654410,Dawn Hill,4,7,2,Lloyds Banking Group,13,13
0423768,0000005,Treasury,0447425,0317223,Richard Martin,5,2,2,Lloyds Banking Group,12,12
0333743,0000002,Regulated Insurance,0853297,0927554,Gilbert Aguilar,2,27,2,Lloyds Banking Group,11,11
0468649,0000006,"Resilience, Security & Intelligence",0277700,0114299,Craig Johnson,4,13,1,Lloyds Banking Group,12,13
0807705,0000001,Audit,0752516,0668612,Allison Acosta,3,12,2,Lloyds Banking Group,11,11
0079670,0000004,Brands & Marketing,0985178,0287176,Christine Barnes,2,7,2,Lloyds Banking Group,11,11
0948820,0000001,Credit Workout & Recoveries,0173083,0536757,Kelly Lee,5,42,2,Lloyds Banking Group,10,10
0409988,0000006,Technology,0770926,0518794,Mark Howard,3,8,2,Lloyds Banking Group,12,13
0169198,0000004,Data Management & Ethics,0195170,0996100,Melinda Fuentes,2,11,2,Lloyds Banking Group,10,10
0325784,0000003,Human Resources,0183840,0319761,Christopher Nichols,3,38,2,Lloyds Banking Group,13,13
0832989,0000007,Audit,0229753,0007851,Sandra Price,4,31,2,Lloyds Banking Group,12,12
0786101,0000008,Commercial Client Products,0675061,0000912,Nancy Cross,3,34,2,Lloyds Banking Group,10,10
0982594,0000005,Relationship Management Motor,0414783,0028949,James Valdez,3,23,2,Lloyds Banking Group,10,10
0699578,0000007,Legal,0373080,0850944,Brittany Mccall,2,15,1,Lloyds Banking Group,11,11
0576059,0000008,Commercial Client Products,0408156,0225716,Taylor Horton,3,13,3,Lloyds Banking Group,13,13
0435684,0000001,Market Risk,0907904,0984729,Wanda Edwards,5,35,2,Lloyds Banking Group,10,10
0582015,0000002,Retail Credit,0265442,0585646,Maria Scott,3,32,3,Lloyds Banking Group,13,13
0031213,0000004,Software Engineering,0566611,0014109,Jesse Williams,2,51,2,Lloyds Banking Group,13,13
0066715,0000005,Markets Trading,0271258,0546404,Barbara Elliott,4,33,2,Lloyds Banking Group,12,13
0933490,0000004,Risk & Control,0929186,0123036,Jason Nielsen,5,10,2,Lloyds Banking Group,12,12
0893627,0000005,Treasury,0341479,0007497,Jonathan Barrera,5,4,2,Lloyds Banking Group,11,11
0605962,0000007,Markets Sales Public,0937081,0107751,Autumn Perkins,2,31,2,Lloyds Banking Group,10,11
0228863,0000008,Relationship Management Motor,0757778,0104189,David Tanner,4,12,2,Lloyds Banking Group,10,10
0243277,0000007,Credit Workout & Recoveries,0811274,0497422,Leslie Thompson,5,17,2,Lloyds Banking Group,12,12
0143898,0000007,Data Science,0890489,0608884,Sandra Thompson,5,28,2,Lloyds Banking Group,12,12
0883767,0000004,Customer Banking,0858868,0354547,Sara Myers,3,19,1,Lloyds Banking Group,10,10
0212496,0000005,Investment Customer Services,0108336,0455212,Martha Stewart,3,5,2,Lloyds Banking Group,12,12
0872615,0000008,Software Engineering,0751976,0190488,Paul Moran,3,31,2,Lloyds Banking Group,12,12
0146971,0000006,Solution Architecture,0294668,0188353,Shawna Summers,4,5,2,Lloyds Banking Group,11,11
0397937,0000003,Property Maintenance,0469616,0084930,Brian Mcdaniel,2,9,2,Lloyds Banking Group,12,12
0402381,0000008,Legal,0097129,0859967,Sergio Moss PhD,5,37,3,Lloyds Banking Group,11,11
0698622,0000007,Cyber Security,0178674,0110590,Casey West,2,41,2,Lloyds Banking Group,12,12
0633212,0000001,Portfolio Analytics,0613034,0430004,Stephanie Stewart,4,2,2,Lloyds Banking Group,13,13
0552718,0000007,Credit Workout & Recoveries,0450830,0313573,Diane Price,4,30,3,Lloyds Banking Group,12,12
0714152,0000004,Markets Sales Public,0975983,0663541,Ashley Preston,5,50,2,Lloyds Banking Group,13,13
0284544,0000002,Market Risk,0149532,0218152,Shirley Aguilar,5,51,2,Lloyds Banking Group,12,13
0159540,0000008,Private Equity,0096611,0538213,Kathryn Patterson,5,36,2,Lloyds Banking Group,13,13
0647133,0000007,Investment Customer Services,0850332,0338765,Sharon Logan,3,27,2,Lloyds Banking Group,11,11
0948342,0000008,Brands & Marketing,0356474,0153713,Nathan Green,4,19,2,Lloyds Banking Group,13,13
0831955,0000008,Risk Modelling & Analytics,0623746,0644667,Sean Garrett,4,10,2,Lloyds Banking Group,10,10
0349873,0000008,"Resilience, Security & Intelligence",0565229,0922499,Debra Martinez,2,14,3,Lloyds Banking Group,13,13
0375671,0000001,Client Development,0786257,0839806,Erin Simon,4,38,2,Lloyds Banking Group,13,13
0232862,0000002,Customer Products,0143032,0373327,Michael Yates,3,7,2,Lloyds Banking Group,11,11
0508355,0000006,Data Management & Ethics,0525211,0660799,Brendan Dawson,5,30,3,Lloyds Banking Group,12,12
0556083,0000004,Agile Method,0052148,0444893,Kenneth Woods,4,1,2,Lloyds Banking Group,10,10
0881748,0000006,Human Resources,0891907,0150594,Todd Miller,2,36,2,Lloyds Banking Group,13,13
0727520,0000007,Human Resources,0951413,0437950,Joseph Booth,5,45,3,Lloyds Banking Group,12,13
0998986,0000005,Markets Sales Public,0346162,0211429,Joe Miller,4,3,2,Lloyds Banking Group,10,10
0378209,0000002,Markets Sales Public,0204586,0369603,Margaret Ray,5,11,2,Lloyds Banking Group,11,11
0356190,0000005,Credit Workout & Recoveries,0719479,0010023,Laura Anderson,2,41,2,Lloyds Banking Group,13,13
0622890,0000005,Data & Analytics Strategy,0955269,0182266,Renee Harris,5,33,2,Lloyds Banking Group,13,13
0274836,0000004,Relationship Management Motor,0334267,0018628,Amy Johnston,3,8,2,Lloyds Banking Group,13,13
0356415,0000005,Risk & Control,0524781,0123300,Dr. Lee Anderson,4,33,2,Lloyds Banking Group,11,11
0093720,0000002,Data Engineering,0205058,0115257,Terrence Barron,3,7,2,Lloyds Banking Group,11,11
0341320,0000007,Actuary Qualified,0670953,0296183,Andrea Williams MD,2,18,2,Lloyds Banking Group,13,13
0231458,0000008,Regulated Insurance,0534818,0739015,Michael Andrews,3,39,2,Lloyds Banking Group,10,11
0508050,0000004,Financial Risk,0485969,0725911,Jennifer Robinson,2,19,2,Lloyds Banking Group,10,10
0935550,0000007,Commercial Client Products,0378737,0099850,Kimberly Hunter,3,3,2,Lloyds Banking Group,12,13
0142268,0000001,Legal,0082396,0123300,Dr. Lee Anderson,3,34,1,Lloyds Banking Group,11,11
0963412,0000008,Solution Architecture,0753873,0855880,Elizabeth Gilbert,2,29,2,Lloyds Banking Group,10,10
0153172,0000001,Technology Service Management,0037525,0211178,Michael Coleman,2,19,2,Lloyds Banking Group,12,12
0295054,0000002,Treasury,0351012,0580866,Sharon Gonzalez,2,16,2,Lloyds Banking Group,12,12
0160353,0000007,Data & Analytics Strategy,0919484,0566333,Jodi Dickson,5,1,2,Lloyds Banking Group,11,11
0678569,0000006,Economic Crime Prevention,0112787,0579095,Terri Anderson,5,36,2,Lloyds Banking Group,12,12
0567166,0000003,Transaction Banking Origination,0909812,0952873,Jessica Mcguire,4,18,2,Lloyds Banking Group,12,13
0873336,0000002,Technology Service Management,0149531,0362847,Mr. Isaac Foster,2,39,2,Lloyds Banking Group,11,11
0892876,0000005,Supplier Management,0201702,0855880,Elizabeth Gilbert,5,51,2,Lloyds Banking Group,11,11
0473448,0000006,Private Equity,0152681,0133152,Mr. Thomas Miles,4,38,2,Lloyds Banking Group,12,13
0488982,0000007,Transaction Banking Origination,0582611,0517534,Elizabeth Tran,3,50,1,Lloyds Banking Group,10,10
0762182,0000004,Human Resources,0371239,0463067,Stephen Alexander,4,52,2,Lloyds Banking Group,12,12
0401822,0000003,Credit Workout & Recoveries,0024557,0890870,Yolanda Atkins,2,29,2,Lloyds Banking Group,11,11
0044761,0000003,Agile Method,0848389,0536927,Dr. Kara Ross,5,14,3,Lloyds Banking Group,13,13
0473354,0000006,Technology Service Management,0223559,0379238,Dr. William Herring DDS,5,48,1,Lloyds Banking Group,12,12
0147400,0000005,Risk Modelling & Analytics,0164991,0855250,Ashley Williamson,3,42,3,Lloyds Banking Group,11,11
0218618,0000008,Software Engineering,0319817,0351439,Barbara Morris,4,25,2,Lloyds Banking Group,12,12
0609286,0000004,Regulated Insurance,0282322,0515197,Michelle Roberts,2,39,2,Lloyds Banking Group,11,11
0214334,0000003,Regulated Insurance,0964085,0955780,Emily Davis,2,20,2,Lloyds Banking Group,12,12
0040213,0000004,Economic Crime Prevention,0354823,0923961,Amy Swanson,5,23,3,Lloyds Banking Group,12,12
0212706,0000004,Technology Service Management,0062502,0426082,Garrett Baker,2,36,3,Lloyds Banking Group,11,11
0196294,0000001,Customer Products,0651015,0518396,Caitlin Horton,2,50,2,Lloyds Banking Group,13,13
0363746,0000001,Private Equity,0896130,0932786,Karl Baker,4,14,2,Lloyds Banking Group,10,10
0678394,0000002,Service Engineering,0922287,0013994,Michael Allison,5,3,2,Lloyds Banking Group,12,13
0777485,0000005,Data Science,0758330,0994201,Allison Powell,2,25,2,Lloyds Banking Group,10,10
0337380,0000007,Financial Risk,0145915,0305468,Eric Stevens,5,10,2,Lloyds Banking Group,13,13
0897657,0000004,Legal,0312885,0774080,Ralph Stephens,5,26,2,Lloyds Banking Group,13,13
0018989,0000008,Infrastructure Engineering,0001774,0657086,Jennifer Jackson,4,19,1,Lloyds Banking Group,13,13
0163072,0000002,Audit,0089616,0914268,Michael White,5,21,3,Lloyds Banking Group,12,13
0997321,0000001,Cyber Security,0053674,0216053,Michelle Edwards DDS,3,51,2,Lloyds Banking Group,10,11
0354254,0000007,Cyber Security,0054206,0541002,Anna Doyle MD,5,19,2,Lloyds Banking Group,10,11
0109825,0000006,Technology Service Management,0375469,0615788,Zachary Palmer,4,50,2,Lloyds Banking Group,12,13
0708899,0000007,Human Resources,0157801,0994004,Tyler Contreras,5,39,3,Lloyds Banking Group,12,13
0190113,0000005,Infrastructure Engineering,0830316,0118140,Kevin Lang,3,50,3,Lloyds Banking Group,10,10
0922205,0000008,Quality Engineering,0844669,0975002,Maurice Jenkins,3,22,3,Lloyds Banking Group,12,12
0105657,0000005,Markets Sales Public,0051601,0417995,James Taylor,4,37,2,Lloyds Banking Group,10,11
0813184,0000003,Brands & Marketing,0011038,0601102,Zachary Wagner,3,2,2,Lloyds Banking Group,12,12
0741738,0000002,Property Maintenance,0864944,0555921,David Robinson,5,45,1,Lloyds Banking Group,11,11
0323181,0000001,Markets Trading,0030631,0198232,Nancy Dunlap,3,29,2,Lloyds Banking Group,13,13
0558738,0000001,Infrastructure Engineering,0191154,0506581,Ryan Pham,3,23,2,Lloyds Banking Group,10,10
0686172,0000001,Data Science,0244199,0381514,Daniel Burns,3,5,2,Lloyds Banking Group,13,13
0094948,0000004,Risk Modelling & Analytics,0967431,0398328,James Davis,5,48,2,Lloyds Banking Group,11,11
0530307,0000002,Private Equity,0260187,0983001,Denise Cline,4,21,2,Lloyds Banking Group,12,13
0402193,0000003,Market Risk,0182961,0787520,Jennifer Phelps,5,9,3,Lloyds Banking Group,10,10
0174518,0000001,"Resilience, Security & Intelligence",0556459,0188259,Kristi Sanchez,3,31,2,Lloyds Banking Group,13,13
0227266,0000008,Quality Engineering,0012456,0552799,Edward Norris,5,38,2,Lloyds Banking Group,11,11
0065331,0000008,Agile Method,0669000,0349872,Rebecca Torres,2,1,2,Lloyds Banking Group,10,11
0864945,0000002,Software Engineering,0474425,0007497,Jonathan Barrera,3,34,1,Lloyds Banking Group,12,12
0430792,0000005,Treasury,0369211,0456328,Larry Richards,2,8,2,Lloyds Banking Group,13,13
0262014,0000005,Risk & Control,0300871,0178831,Dawn Smith,5,8,2,Lloyds Banking Group,12,12
0344192,0000006,Software Engineering,0860502,0536927,Dr. Kara Ross,3,32,2,Lloyds Banking Group,10,11
0023934,0000002,Market Risk,0154601,0004687,Gloria Hernandez,2,34,2,Lloyds Banking Group,11,11
0689549,0000005,Mortgages,0328488,0696158,Mr. Erik Chavez,3,4,2,Lloyds Banking Group,12,13
0641319,0000001,Communications,0889164,0129855,Jennifer Walters,5,25,2,Lloyds Banking Group,11,11
0850676,0000001,Retail Credit,0875732,0546404,Barbara Elliott,4,29,2,Lloyds Banking Group,11,11
0477333,0000002,Business Intelligence & Analytics,0104147,0588897,Bradley Smith,3,52,2,Lloyds Banking Group,13,13
0272506,0000001,Market Risk,0384700,0046990,Chris Gomez,3,23,1,Lloyds Banking Group,12,13
0388799,0000008,Brands & Marketing,0256971,0089624,Kimberly Pierce,3,40,2,Lloyds Banking Group,12,12
0473205,0000004,Financial Risk,0485768,0262193,Brittany Thomas,3,52,2,Lloyds Banking Group,10,10
0047398,0000002,Data Science,0437934,0539734,Catherine Hughes,5,44,2,Lloyds Banking Group,13,13
0406603,0000006,Data & Analytics Strategy,0801126,0625759,Adam Barker,5,18,3,Lloyds Banking Group,11,11
0481340,0000005,Data Management & Ethics,0121530,0258942,Taylor Harrington,3,47,2,Lloyds Banking Group,10,10
0426705,0000006,Economic Crime Prevention,0117986,0277179,Ryan Silva,5,36,2,Lloyds Banking Group,13,13
0538334,0000004,Agile Method,0841850,0077253,Chad Walton,2,2,2,Lloyds Banking Group,10,11
0787406,0000007,Market Risk,0933451,0393746,Briana Doyle,5,2,2,Lloyds Banking Group,10,10
0789427,0000007,Property Maintenance,0850853,0796770,Kyle Randolph,4,24,2,Lloyds Banking Group,13,13
0286102,0000008,Portfolio Analytics,0042576,0959690,Troy Garcia,3,4,2,Lloyds Banking Group,10,11
0914747,0000006,Solution Architecture,0714508,0162112,Lisa Montoya,3,39,2,Lloyds Banking Group,12,13
0534848,0000003,Finance,0160310,0834554,Samuel Anderson,2,25,2,Lloyds Banking Group,13,13
0240133,0000006,Data Engineering,0362804,0492483,Cynthia Schneider,2,44,2,Lloyds Banking Group,11,11
0367454,0000003,Legal,0828010,0194305,Mr. James Spencer,5,33,2,Lloyds Banking Group,11,11
0658612,0000005,Credit Workout & Recoveries,0850181,0018628,Amy Johnston,5,49,2,Lloyds Banking Group,11,11
0709929,0000005,Treasury,0028999,0858269,Christopher Gould,4,22,2,Lloyds Banking Group,12,13
0437986,0000007,Solution Architecture,0702644,0553461,Christine Matthews,2,18,3,Lloyds Banking Group,13,13
0705977,0000007,Solution Architecture,0845623,0211178,Michael Coleman,4,12,2,Lloyds Banking Group,11,11
0294263,0000001,Portfolio Analytics,0370709,0368069,Latoya George,5,17,2,Lloyds Banking Group,12,12
0085250,0000005,Technology,0471332,0702443,Kevin Rios,3,25,3,Lloyds Banking Group,11,11
0616706,0000007,Markets Trading,0605315,0798712,Devin Robinson,2,4,2,Lloyds Banking Group,11,11
0151452,0000001,Retail Credit,0073411,0150594,Todd Miller,4,23,2,Lloyds Banking Group,12,13
0662897,0000004,Data Management & Ethics,0644332,0776350,Andrew Booth,5,6,2,Lloyds Banking Group,12,12
0937308,0000004,Portfolio Analytics,0620140,0559940,Penny Ortiz,4,24,2,Lloyds Banking Group,13,13
0598998,0000006,Communications,0034664,0007497,Jonathan Barrera,2,45,2,Lloyds Banking Group,13,13
0682116,0000002,Data & Analytics Strategy,0020013,0543407,Mario Callahan,5,7,2,Lloyds Banking Group,11,11
0274218,0000002,Relationship Management Motor,0364070,0872856,Holly Clark,4,36,2,Lloyds Banking Group,10,11
0575011,0000005,Actuary Qualified,0562044,0492731,Carol Jones,2,18,1,Lloyds Banking Group,11,11
0347878,0000005,Data Management & Ethics,0885728,0773424,Kristen Torres,5,13,2,Lloyds Banking Group,11,11
0399547,0000005,Sourcing,0459942,0783762,Kristina Brown,4,46,2,Lloyds Banking Group,12,12
0407884,0000002,Technology Service Management,0204236,0911711,Kayla Phillips,2,23,2,Lloyds Banking Group,10,11
0452212,0000008,Finance,0060435,0282347,Kelsey Sanchez,5,5,2,Lloyds Banking Group,11,11
0533210,0000008,Data & Analytics Strategy,0592196,0688401,Bryce Hernandez,5,42,3,Lloyds Banking Group,11,11
0843264,0000007,Software Engineering,0517424,0850944,Brittany Mccall,5,35,2,Lloyds Banking Group,12,13
0385527,0000003,Customer Products,0540757,0340302,Ann Wood,3,8,2,Lloyds Banking Group,11,11
0051256,0000001,Security Engineering,0919903,0669360,Michael Williams,4,41,3,Lloyds Banking Group,13,13
0630578,0000001,Technology,0691305,0787004,Gary Mejia,5,13,2,Lloyds Banking Group,10,11
0087441,0000007,Risk Modelling & Analytics,0252523,0018716,Kayla Zuniga,2,3,2,Lloyds Banking Group,11,11
0058812,0000001,Human Resources,0902935,0080795,Laura Munoz,5,34,2,Lloyds Banking Group,10,11
0861999,0000008,Retail Credit,0708350,0471809,David Miller MD,3,52,1,Lloyds Banking Group,12,13
0703017,0000005,Treasury,0574686,0651332,Robin Clark,3,25,2,Lloyds Banking Group,13,13
0336821,0000008,Technology Service Management,0232287,0582442,Ryan Mack,2,15,2,Lloyds Banking Group,10,11
0690642,0000004,Finance,0218108,0975002,Maurice Jenkins,5,11,2,Lloyds Banking Group,11,11
0398313,0000005,Data Engineering,0630427,0654918,Randy Brandt,2,35,2,Lloyds Banking Group,12,13
0639877,0000007,Client Development,0481936,0797655,Beverly Scott,3,35,2,Lloyds Banking Group,10,11
0963538,0000001,Data Management & Ethics,0492387,0283322,Jeremy Francis,2,51,1,Lloyds Banking Group,12,13
0261713,0000003,Relationship Management Motor,0089123,0588742,Mary Miller,5,52,2,Lloyds Banking Group,11,11
